"Energielabel"	"VL"	"DS"	"DP"	"MS"	"MG"	"DR"	"PL"	"RO"	"RB"	"freq"	"count"
"C"	"N1"	"N0"	"N2"	"N2"		"N1"		"N0"	"N0"	0.0007062147	1
"C"	"N1"	"N0"	"N2"	"N2"		"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N1"	"N0"	"N2"	"N2"		"N1"		"N3"	"N0"	0.0021186441	3
"C"	"N1"	"N0"		"N0"		"N1"	"N0"	"N3"	"N3"	0.0007062147	1
"C"	"N1"	"N0"		"N0"		"N1"	"N1"	"N0"	"N0"	0.0007062147	1
"C"	"N1"	"N0"		"N0"		"N1"	"N1"	"N1"	"N1"	0.0007062147	1
"C"	"N1"	"N0"		"N0"		"N1"	"N1"	"N2"	"N2"	0.0007062147	1
"C"	"N1"	"N0"		"N0"		"N1"		"N1"	"N1"	0.0035310734	5
"C"	"N1"	"N0"		"N0"		"N1"		"N2"	"N0"	0.0007062147	1
"C"	"N1"	"N0"		"N0"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N1"	"N0"		"N0"		"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N1"	"N0"		"N1"		"N1"	"N0"	"N3"	"N0"	0.0007062147	1
"C"	"N1"	"N0"		"N1"		"N1"	"N0"	"N3"	"N1"	0.0007062147	1
"C"	"N1"	"N0"		"N1"		"N1"	"N0"	"N3"	"N3"	0.0007062147	1
"C"	"N1"	"N0"		"N1"		"N1"	"N1"	"N0"	"N0"	0.0042372881	6
"C"	"N1"	"N0"		"N1"		"N1"	"N1"	"N1"	"N1"	0.0141242938	20
"C"	"N1"	"N0"		"N1"		"N1"	"N1"	"N2"	"N1"	0.0014124294	2
"C"	"N1"	"N0"		"N1"		"N1"	"N1"	"N2"	"N2"	0.0007062147	1
"C"	"N1"	"N0"		"N1"		"N1"	"N1"	"N3"	"N0"	0.0007062147	1
"C"	"N1"	"N0"		"N1"		"N1"	"N1"	"N3"	"N1"	0.0021186441	3
"C"	"N1"	"N0"		"N1"		"N1"	"N1"	"N3"	"N3"	0.0042372881	6
"C"	"N1"	"N0"		"N1"		"N1"		"N0"	"N0"	0.0063559322	9
"C"	"N1"	"N0"		"N1"		"N1"		"N1"	"N1"	0.0134180791	19
"C"	"N1"	"N0"		"N1"		"N1"		"N2"	"N1"	0.0014124294	2
"C"	"N1"	"N0"		"N1"		"N1"		"N2"	"N2"	0.0014124294	2
"C"	"N1"	"N0"		"N1"		"N1"		"N3"	"N0"	0.0014124294	2
"C"	"N1"	"N0"		"N1"		"N1"		"N3"	"N1"	0.009180791	13
"C"	"N1"	"N0"		"N1"		"N1"		"N3"	"N3"	0.0056497175	8
"C"	"N1"	"N0"		"N2"		"N1"	"N1"	"N1"	"N1"	0.0014124294	2
"C"	"N1"	"N0"		"N2"		"N1"	"N1"	"N3"	"N0"	0.0007062147	1
"C"	"N1"	"N0"		"N2"		"N1"	"N1"	"N3"	"N1"	0.0007062147	1
"C"	"N1"	"N0"		"N2"		"N1"	"N1"	"N3"	"N3"	0.0007062147	1
"C"	"N1"	"N0"		"N2"		"N1"	"N2"	"N3"	"N1"	0.0007062147	1
"C"	"N1"	"N0"		"N2"		"N1"		"N0"	"N0"	0.0007062147	1
"C"	"N1"	"N0"		"N2"		"N1"		"N1"	"N1"	0.0014124294	2
"C"	"N1"	"N0"		"N2"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N1"	"N0"		"N2"		"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N1"	"N1"	"N0"	"N2"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N1"	"N2"	"N0"	"N0"		"N1"	"N1"	"N3"	"N1"	0.0007062147	1
"C"	"N1"	"N2"	"N0"	"N0"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N1"	"N2"	"N0"	"N0"		"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N1"	"N2"	"N0"	"N1"		"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N1"	"N2"	"N0"	"N1"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N1"	"N2"	"N0"	"N1"		"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N1"	"N2"	"N0"	"N2"		"N1"	"N0"	"N1"	"N1"	0.0007062147	1
"C"	"N1"	"N2"	"N0"	"N2"		"N1"		"N1"	"N1"	0.0014124294	2
"C"	"N1"	"N2"	"N2"	"N0"		"N1"	"N0"	"N3"	"N1"	0.0007062147	1
"C"	"N1"	"N2"	"N2"	"N0"		"N1"		"N2"	"N2"	0.0007062147	1
"C"	"N1"	"N2"	"N2"	"N1"		"N1"		"N2"	"N2"	0.0007062147	1
"C"	"N1"	"N2"	"N2"	"N2"		"N1"	"N1"	"N2"	"N2"	0.0007062147	1
"C"	"N1"	"N2"	"N2"	"N2"		"N1"	"N2"	"N1"	"N1"	0.0014124294	2
"C"	"N1"	"N2"	"N2"	"N2"		"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N1"	"N2"	"N2"	"N2"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N1"	"N2"		"N0"		"N1"	"N0"	"N3"	"N3"	0.0007062147	1
"C"	"N1"	"N2"		"N0"		"N1"	"N1"	"N0"	"N0"	0.0007062147	1
"C"	"N1"	"N2"		"N0"		"N1"		"N0"	"N0"	0.0007062147	1
"C"	"N1"	"N2"		"N0"		"N1"		"N3"	"N0"	0.0007062147	1
"C"	"N1"	"N2"		"N0"		"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N1"	"N2"		"N1"		"N1"	"N0"	"N2"	"N1"	0.0007062147	1
"C"	"N1"	"N2"		"N1"		"N1"	"N1"	"N3"	"N0"	0.0007062147	1
"C"	"N1"	"N2"		"N1"		"N1"	"N1"	"N3"	"N3"	0.0007062147	1
"C"	"N1"	"N2"		"N1"		"N1"		"N1"	"N1"	0.0014124294	2
"C"	"N1"	"N2"		"N1"		"N1"		"N3"	"N1"	0.0021186441	3
"C"	"N1"	"N2"		"N2"		"N1"	"N0"	"N0"	"N0"	0.0007062147	1
"C"	"N1"	"N2"		"N2"		"N1"	"N2"	"N3"	"N3"	0.0007062147	1
"C"	"N1"	"N3"	"N0"	"N2"		"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N1"	"N3"	"N2"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0007062147	1
"C"	"N1"	"N3"	"N2"	"N2"		"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N1"		"N0"	"N0"		"N1"	"N0"	"N3"	"N3"	0.0007062147	1
"C"	"N1"		"N0"	"N0"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N1"		"N0"	"N0"		"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N1"		"N0"	"N1"		"N1"	"N0"	"N1"	"N1"	0.0007062147	1
"C"	"N1"		"N0"	"N1"		"N1"	"N0"	"N3"	"N1"	0.0007062147	1
"C"	"N1"		"N0"	"N1"		"N1"	"N1"	"N0"	"N0"	0.0007062147	1
"C"	"N1"		"N0"	"N1"		"N1"	"N1"	"N3"	"N0"	0.0007062147	1
"C"	"N1"		"N0"	"N1"		"N1"	"N1"	"N3"	"N1"	0.0007062147	1
"C"	"N1"		"N0"	"N1"		"N1"	"N1"	"N3"	"N3"	0.0007062147	1
"C"	"N1"		"N0"	"N1"		"N1"		"N1"	"N1"	0.0014124294	2
"C"	"N1"		"N0"	"N1"		"N1"		"N2"	"N1"	0.0007062147	1
"C"	"N1"		"N0"	"N2"		"N1"	"N0"	"N1"	"N1"	0.0007062147	1
"C"	"N1"		"N0"	"N2"		"N1"	"N1"	"N1"	"N1"	0.0007062147	1
"C"	"N1"		"N0"	"N2"		"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N1"		"N1"	"N0"		"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N1"		"N1"	"N1"		"N1"		"N3"	"N0"	0.0007062147	1
"C"	"N1"			"N0"		"N1"	"N1"	"N1"	"N1"	0.0007062147	1
"C"	"N1"			"N0"		"N1"	"N2"	"N1"	"N1"	0.0007062147	1
"C"	"N1"			"N0"		"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N1"			"N1"		"N1"	"N1"	"N0"	"N0"	0.0007062147	1
"C"	"N1"			"N1"		"N1"	"N1"	"N1"	"N1"	0.0028248588	4
"C"	"N1"			"N1"		"N1"	"N1"	"N2"	"N2"	0.0007062147	1
"C"	"N1"			"N1"		"N1"		"N1"	"N1"	0.0035310734	5
"C"	"N1"			"N1"		"N1"		"N3"	"N3"	0.0035310734	5
"C"	"N1"			"N2"		"N1"	"N1"	"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N0"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0014124294	2
"C"	"N2"	"N0"	"N0"	"N0"		"N1"	"N0"	"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N0"	"N0"		"N1"	"N0"	"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N0"	"N0"	"N0"		"N1"	"N2"	"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0021186441	3
"C"	"N2"	"N0"	"N0"	"N0"		"N1"		"N2"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N0"	"N0"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N0"	"N1"		"N1"	"N0"	"N0"	"N0"	0.0007062147	1
"C"	"N2"	"N0"	"N0"	"N1"		"N1"	"N1"	"N0"	"N0"	0.0014124294	2
"C"	"N2"	"N0"	"N0"	"N1"		"N1"	"N1"	"N1"	"N1"	0.0077683616	11
"C"	"N2"	"N0"	"N0"	"N1"		"N1"	"N1"	"N2"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N0"	"N1"		"N1"	"N1"	"N3"	"N0"	0.0014124294	2
"C"	"N2"	"N0"	"N0"	"N1"		"N1"	"N1"	"N3"	"N1"	0.0021186441	3
"C"	"N2"	"N0"	"N0"	"N1"		"N1"	"N1"	"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N0"	"N0"	"N1"		"N1"	"N1"	"N4"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N0"	"N1"		"N1"		"N0"	"N0"	0.0007062147	1
"C"	"N2"	"N0"	"N0"	"N1"		"N1"		"N1"	"N1"	0.0120056497	17
"C"	"N2"	"N0"	"N0"	"N1"		"N1"		"N2"	"N1"	0.0014124294	2
"C"	"N2"	"N0"	"N0"	"N1"		"N1"		"N3"	"N1"	0.0056497175	8
"C"	"N2"	"N0"	"N0"	"N1"		"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N0"	"N0"	"N2"		"N1"	"N0"	"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N0"	"N2"		"N1"	"N1"	"N1"	"N1"	0.0014124294	2
"C"	"N2"	"N0"	"N0"	"N2"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N1"	"N0"		"N1"	"N0"	"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N1"	"N0"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N1"	"N2"		"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N2"	"N0"		"N1"	"N0"	"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N2"	"N0"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N2"	"N1"		"N1"	"N0"	"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N2"	"N1"		"N1"	"N1"	"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N2"	"N1"		"N1"	"N1"	"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N0"	"N2"	"N1"		"N1"		"N1"	"N1"	0.0028248588	4
"C"	"N2"	"N0"	"N2"	"N1"		"N1"		"N2"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N2"	"N1"		"N1"		"N3"	"N0"	0.0007062147	1
"C"	"N2"	"N0"	"N2"	"N1"		"N1"		"N3"	"N1"	0.0014124294	2
"C"	"N2"	"N0"	"N2"	"N2"		"N1"	"N0"	"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N2"	"N2"		"N1"	"N2"	"N1"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N2"	"N2"		"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N2"	"N0"	"N2"	"N2"		"N1"		"N3"	"N1"	0.0014124294	2
"C"	"N2"	"N0"	"N2"	"N2"		"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N0"		"N0"		"N1"	"N0"	"N1"	"N1"	0.0028248588	4
"C"	"N2"	"N0"		"N0"		"N1"	"N0"	"N3"	"N0"	0.0007062147	1
"C"	"N2"	"N0"		"N0"		"N1"	"N0"	"N3"	"N1"	0.0014124294	2
"C"	"N2"	"N0"		"N0"		"N1"	"N1"	"N1"	"N1"	0.0014124294	2
"C"	"N2"	"N0"		"N0"		"N1"		"N1"	"N1"	0.0021186441	3
"C"	"N2"	"N0"		"N0"		"N1"		"N3"	"N1"	0.0035310734	5
"C"	"N2"	"N0"		"N0"		"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N0"		"N1"		"N1"	"N0"	"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N0"		"N1"		"N1"	"N1"	"N0"	"N0"	0.0035310734	5
"C"	"N2"	"N0"		"N1"		"N1"	"N1"	"N1"	"N1"	0.0049435028	7
"C"	"N2"	"N0"		"N1"		"N1"	"N1"	"N3"	"N1"	0.0021186441	3
"C"	"N2"	"N0"		"N1"		"N1"	"N2"	"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N0"		"N1"		"N1"	"N2"	"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N0"		"N1"		"N1"		"N0"	"N0"	0.0063559322	9
"C"	"N2"	"N0"		"N1"		"N1"		"N1"	"N1"	0.0197740113	28
"C"	"N2"	"N0"		"N1"		"N1"		"N2"	"N2"	0.0007062147	1
"C"	"N2"	"N0"		"N1"		"N1"		"N3"	"N0"	0.0007062147	1
"C"	"N2"	"N0"		"N1"		"N1"		"N3"	"N1"	0.0049435028	7
"C"	"N2"	"N0"		"N1"		"N1"		"N3"	"N3"	0.0014124294	2
"C"	"N2"	"N0"		"N2"		"N1"	"N0"	"N1"	"N1"	0.0007062147	1
"C"	"N2"	"N0"		"N2"		"N1"	"N0"	"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N0"		"N2"		"N1"	"N1"	"N0"	"N0"	0.0007062147	1
"C"	"N2"	"N0"		"N2"		"N1"	"N1"	"N1"	"N1"	0.0007062147	1
"C"	"N2"	"N0"		"N2"		"N1"	"N1"	"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N0"		"N2"		"N1"	"N2"	"N1"	"N1"	0.0007062147	1
"C"	"N2"	"N0"		"N2"		"N1"		"N1"	"N1"	0.0021186441	3
"C"	"N2"	"N0"		"N2"		"N1"		"N2"	"N1"	0.0007062147	1
"C"	"N2"	"N0"		"N2"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N0"		"N2"		"N1"		"N3"	"N3"	0.0021186441	3
"C"	"N2"	"N1"	"N0"	"N1"		"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N1"	"N2"	"N2"		"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N2"	"N1"		"N2"		"N1"		"N0"	"N0"	0.0007062147	1
"C"	"N2"	"N2"	"N0"	"N0"		"N1"		"N3"	"N1"	0.0014124294	2
"C"	"N2"	"N2"	"N0"	"N1"		"N1"	"N0"	"N1"	"N1"	0.0007062147	1
"C"	"N2"	"N2"	"N0"	"N2"		"N1"	"N1"	"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N2"	"N0"	"N2"		"N1"	"N2"	"N1"	"N1"	0.0007062147	1
"C"	"N2"	"N2"	"N0"	"N2"		"N1"		"N1"	"N1"	0.0014124294	2
"C"	"N2"	"N2"	"N0"	"N2"		"N1"		"N3"	"N0"	0.0007062147	1
"C"	"N2"	"N2"	"N0"	"N2"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N2"	"N0"	"N2"		"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N2"	"N2"	"N0"		"N1"	"N2"	"N1"	"N1"	0.0007062147	1
"C"	"N2"	"N2"	"N2"	"N0"		"N1"		"N0"	"N0"	0.0007062147	1
"C"	"N2"	"N2"	"N2"	"N0"		"N1"		"N2"	"N1"	0.0007062147	1
"C"	"N2"	"N2"	"N2"	"N0"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N2"	"N2"	"N1"		"N1"	"N2"	"N1"	"N1"	0.0007062147	1
"C"	"N2"	"N2"	"N2"	"N1"		"N1"		"N1"	"N1"	0.0028248588	4
"C"	"N2"	"N2"	"N2"	"N2"		"N1"	"N0"	"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N2"	"N2"	"N2"		"N1"	"N2"	"N1"	"N1"	0.0063559322	9
"C"	"N2"	"N2"	"N2"	"N2"		"N1"	"N2"	"N2"	"N1"	0.0014124294	2
"C"	"N2"	"N2"	"N2"	"N2"		"N1"	"N2"	"N2"	"N2"	0.0007062147	1
"C"	"N2"	"N2"	"N2"	"N2"		"N1"	"N2"	"N3"	"N1"	0.0021186441	3
"C"	"N2"	"N2"	"N2"	"N2"		"N1"	"N2"	"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N2"	"N2"	"N2"		"N1"	"N3"	"N2"	"N1"	0.0007062147	1
"C"	"N2"	"N2"	"N2"	"N2"		"N1"		"N0"	"N0"	0.0021186441	3
"C"	"N2"	"N2"	"N2"	"N2"		"N1"		"N1"	"N1"	0.0134180791	19
"C"	"N2"	"N2"	"N2"	"N2"		"N1"		"N2"	"N2"	0.0007062147	1
"C"	"N2"	"N2"	"N2"	"N2"		"N1"		"N3"	"N1"	0.0056497175	8
"C"	"N2"	"N2"	"N2"	"N2"		"N1"		"N3"	"N3"	0.0028248588	4
"C"	"N2"	"N2"	"N2"	"N3"		"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N2"		"N0"		"N1"	"N0"	"N1"	"N1"	0.0007062147	1
"C"	"N2"	"N2"		"N0"		"N1"	"N2"	"N1"	"N1"	0.0007062147	1
"C"	"N2"	"N2"		"N1"		"N1"		"N0"	"N0"	0.0007062147	1
"C"	"N2"	"N2"		"N1"		"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N2"	"N2"		"N2"		"N1"	"N2"	"N1"	"N1"	0.0070621469	10
"C"	"N2"	"N2"		"N2"		"N1"	"N2"	"N2"	"N0"	0.0007062147	1
"C"	"N2"	"N2"		"N2"		"N1"	"N2"	"N2"	"N1"	0.0014124294	2
"C"	"N2"	"N2"		"N2"		"N1"	"N2"	"N3"	"N0"	0.0007062147	1
"C"	"N2"	"N2"		"N2"		"N1"	"N2"	"N3"	"N1"	0.0007062147	1
"C"	"N2"	"N2"		"N2"		"N1"	"N2"	"N3"	"N3"	0.0007062147	1
"C"	"N2"	"N2"		"N2"		"N1"		"N1"	"N1"	0.0148305085	21
"C"	"N2"	"N2"		"N2"		"N1"		"N2"	"N1"	0.0014124294	2
"C"	"N2"	"N2"		"N2"		"N1"		"N2"	"N2"	0.0007062147	1
"C"	"N2"	"N2"		"N2"		"N1"		"N3"	"N1"	0.0021186441	3
"C"	"N2"	"N2"		"N2"		"N1"		"N3"	"N3"	0.0014124294	2
"C"	"N2"	"N3"	"N0"	"N1"		"N1"	"N1"	"N3"	"N1"	0.0007062147	1
"C"	"N2"		"N0"	"N1"		"N1"	"N1"	"N1"	"N1"	0.0014124294	2
"C"	"N2"		"N0"	"N1"		"N1"		"N0"	"N0"	0.0014124294	2
"C"	"N2"		"N0"	"N1"		"N1"		"N1"	"N1"	0.0014124294	2
"C"	"N2"		"N0"	"N1"		"N1"		"N2"	"N1"	0.0007062147	1
"C"	"N2"		"N0"	"N1"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N2"		"N0"	"N2"		"N1"	"N1"	"N3"	"N3"	0.0007062147	1
"C"	"N2"		"N0"	"N2"		"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N2"		"N2"	"N0"		"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N2"		"N2"	"N2"		"N1"	"N2"	"N1"	"N1"	0.0056497175	8
"C"	"N2"		"N2"	"N2"		"N1"	"N2"	"N2"	"N2"	0.0007062147	1
"C"	"N2"		"N2"	"N2"		"N1"	"N2"	"N3"	"N3"	0.0007062147	1
"C"	"N2"		"N2"	"N2"		"N1"		"N1"	"N1"	0.0056497175	8
"C"	"N2"		"N2"	"N2"		"N1"		"N3"	"N3"	0.0014124294	2
"C"	"N2"			"N0"		"N1"	"N0"	"N1"	"N1"	0.0007062147	1
"C"	"N2"			"N0"		"N1"	"N2"	"N1"	"N1"	0.0007062147	1
"C"	"N2"			"N1"		"N1"	"N1"	"N1"	"N1"	0.0028248588	4
"C"	"N2"			"N1"		"N1"	"N1"	"N2"	"N0"	0.0007062147	1
"C"	"N2"			"N1"		"N1"	"N2"	"N1"	"N1"	0.0007062147	1
"C"	"N2"			"N1"		"N1"		"N0"	"N0"	0.0014124294	2
"C"	"N2"			"N1"		"N1"		"N1"	"N1"	0.0021186441	3
"C"	"N2"			"N2"		"N1"	"N2"	"N1"	"N1"	0.0007062147	1
"C"	"N2"			"N2"		"N1"		"N0"	"N0"	0.0007062147	1
"C"	"N2"			"N2"		"N1"		"N1"	"N1"	0.0014124294	2
"C"	"N2"			"N2"		"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N3"	"N0"	"N0"	"N0"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N3"	"N0"	"N0"	"N1"		"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N3"	"N0"	"N2"	"N0"		"N1"	"N2"	"N1"	"N1"	0.0007062147	1
"C"	"N3"	"N2"	"N0"	"N0"		"N1"		"N3"	"N3"	0.0007062147	1
"C"	"N3"	"N3"	"N2"	"N0"		"N1"	"N2"	"N3"	"N3"	0.0007062147	1
"C"	"N3"			"N0"		"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N3"			"N2"		"N1"		"N2"	"N2"	0.0007062147	1
"C"	"N4"	"N0"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0007062147	1
"C"	"N4"	"N0"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N4"	"N0"	"N0"	"N1"		"N1"	"N1"	"N1"	"N1"	0.0007062147	1
"C"	"N4"	"N0"		"N0"		"N1"	"N1"	"N3"	"N1"	0.0007062147	1
"C"	"N4"	"N0"		"N0"		"N1"		"N3"	"N1"	0.0007062147	1
"C"	"N4"	"N0"		"N1"		"N1"	"N1"	"N0"	"N0"	0.0007062147	1
"C"	"N4"	"N1"	"N0"	"N1"		"N1"		"N0"	"N0"	0.0007062147	1
"C"	"N4"	"N2"	"N2"	"N2"		"N1"		"N1"	"N1"	0.0007062147	1
"C"	"N4"		"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0007062147	1
"C"		"N0"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0014124294	2
"C"		"N0"	"N0"	"N0"		"N1"	"N0"	"N2"	"N1"	0.0007062147	1
"C"		"N0"	"N0"	"N1"		"N1"	"N0"	"N1"	"N1"	0.0007062147	1
"C"		"N0"	"N0"	"N1"		"N1"	"N1"	"N0"	"N0"	0.0007062147	1
"C"		"N0"	"N0"	"N1"		"N1"	"N1"	"N1"	"N1"	0.0007062147	1
"C"		"N0"	"N0"	"N1"		"N1"		"N0"	"N0"	0.0007062147	1
"C"		"N0"	"N0"	"N1"		"N1"		"N1"	"N1"	0.0014124294	2
"C"		"N0"	"N0"	"N1"				"N1"	"N1"	0.0007062147	1
"C"		"N0"	"N0"	"N3"				"N3"	"N3"	0.0007062147	1
"C"		"N0"		"N0"		"N1"		"N0"	"N0"	0.0007062147	1
"C"		"N0"		"N0"		"N1"		"N1"	"N1"	0.0014124294	2
"C"		"N0"		"N1"		"N1"	"N0"	"N3"	"N3"	0.0007062147	1
"C"		"N0"		"N1"		"N1"	"N1"	"N1"	"N1"	0.0014124294	2
"C"		"N0"		"N1"		"N1"		"N0"	"N0"	0.0007062147	1
"C"		"N0"		"N1"		"N1"		"N1"	"N1"	0.0014124294	2
"C"		"N0"		"N1"		"N1"		"N3"	"N1"	0.0007062147	1
"C"		"N1"	"N2"	"N0"		"N1"		"N3"	"N1"	0.0007062147	1
"C"		"N2"	"N2"	"N2"		"N1"		"N1"	"N1"	0.0014124294	2
"C"		"N2"		"N0"		"N1"	"N0"	"N0"	"N0"	0.0007062147	1
"C"		"N2"		"N2"		"N1"	"N2"	"N1"	"N1"	0.0014124294	2
"C"		"N2"		"N2"		"N1"		"N1"	"N1"	0.0007062147	1
"C"			"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0007062147	1
"C"			"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0014124294	2
"C"			"N0"	"N0"		"N1"	"N0"	"N2"	"N2"	0.0007062147	1
"C"			"N0"	"N0"		"N1"	"N0"	"N3"	"N0"	0.0007062147	1
"C"			"N0"	"N0"		"N1"	"N0"	"N3"	"N3"	0.0014124294	2
"C"			"N0"	"N0"		"N1"	"N1"	"N1"	"N1"	0.0007062147	1
"C"			"N0"	"N0"		"N1"	"N1"	"N3"	"N1"	0.0014124294	2
"C"			"N0"	"N0"		"N1"	"N2"	"N2"	"N1"	0.0007062147	1
"C"			"N0"	"N0"		"N1"		"N0"	"N0"	0.0007062147	1
"C"			"N0"	"N0"		"N1"		"N1"	"N1"	0.0049435028	7
"C"			"N0"	"N0"		"N1"		"N3"	"N3"	0.0007062147	1
"C"			"N0"	"N0"				"N1"	"N1"	0.0007062147	1
"C"			"N0"	"N0"				"N4"	"N4"	0.0007062147	1
"C"			"N0"	"N1"		"N1"	"N0"	"N3"	"N0"	0.0007062147	1
"C"			"N0"	"N1"		"N1"	"N1"	"N0"	"N0"	0.0014124294	2
"C"			"N0"	"N1"		"N1"	"N1"	"N1"	"N1"	0.0063559322	9
"C"			"N0"	"N1"		"N1"	"N1"	"N2"	"N0"	0.0007062147	1
"C"			"N0"	"N1"		"N1"	"N1"	"N2"	"N1"	0.0007062147	1
"C"			"N0"	"N1"		"N1"	"N1"	"N3"	"N1"	0.0007062147	1
"C"			"N0"	"N1"		"N1"		"N1"	"N1"	0.0028248588	4
"C"			"N0"	"N1"		"N1"		"N2"	"N0"	0.0007062147	1
"C"			"N0"	"N1"		"N1"		"N3"	"N3"	0.0014124294	2
"C"			"N0"	"N2"		"N1"	"N0"	"N0"	"N0"	0.0007062147	1
"C"			"N0"	"N2"		"N1"	"N0"	"N3"	"N3"	0.0007062147	1
"C"			"N0"	"N2"		"N1"	"N1"	"N1"	"N1"	0.0007062147	1
"C"			"N0"	"N2"		"N1"		"N3"	"N1"	0.0007062147	1
"C"			"N2"	"N0"		"N1"		"N1"	"N1"	0.0007062147	1
"C"			"N2"	"N0"		"N1"		"N3"	"N0"	0.0007062147	1
"C"			"N2"	"N2"		"N1"	"N0"	"N3"	"N3"	0.0007062147	1
"C"			"N2"	"N2"		"N1"	"N2"	"N1"	"N1"	0.0014124294	2
"C"			"N2"	"N2"		"N1"	"N2"	"N2"	"N2"	0.0007062147	1
"C"			"N2"	"N2"		"N1"		"N1"	"N1"	0.0007062147	1
"C"			"N2"	"N2"				"N2"	"N2"	0.0007062147	1
